Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
1271,3,1,2,0,1,"1,&#8220;@Erikaj00: Šiandien mačiau, kaip mergina draskėsi savo privatų.. Ką tai reiškia?&#8221; Nešdink jos tiesiai į putę"
1272,3,0,2,1,1,"1,&#8220;@Erikaj00: Killin in tekken 6 &#128526;&#8221; lies you trash"
1273,3,0,3,0,1,"&#8220;@FRATernize: Aš noriu, kad mane kas nors apsėstų, ir noriu, kad kas nors mane apsėstų&#8221;tada u gali tekti nužudyti kalę&#128563;"
1274,3,0,3,0,1,"&#8220;@FREDOSANTANA300: Up making plays&#8221; ar jau galiu susigrąžinti savo šliundrą kalę merginą, apie kurią visada repuoji?"
1275,3,0,3,0,1,"&#8220;@FabianMleal: I'm fucking tired. Baigiu naktį su keliais rips&#127809;&#128293;&#8221; tiek to, kad mane pakvietei, kalė"
1276,3,0,3,0,1,&#8220;@FliirtNextDoor: If yo pussy stank ; u wasn't raised correctly&#8221;lmao
1277,3,0,3,0,1,&#8220;@FliirtNextDoor: Phat pussy &#128525;&#128553;&#128166;&#128166;&#128166;&#128520;: http://t.co/Cbel8h29e1&#8221;tai atrodo kaip kapšelis
1278,3,1,2,0,1,"&#8220;@Fly_Air_Walker: Kiekvienas turi teisę į savo nuomonę tho.&#8221; Ne ta kalė, ji turi užsičiaupti & amp; sit the fuck down"
1279,3,0,2,1,1,"1,&#8220;@ForeverrrJadaaa: didžiuliai speneliai mane gąsdina&#8221; jie gąsdina ir mane"
1280,3,0,2,1,1,"&#8220;@FreakyAbandoned: Mental Asylum in Dallas Texas, 1980's. http://t.co/03S8dEsEzq&#8221; should I go find this hoe?"
1281,3,2,1,0,0,&#8220;@FreddieGibbs: Arbatos maišelis - kalė.&#8221; Pahahahaha
1282,3,0,3,0,1,"&#8220;@FreeBlizz_ICBC: Jei paskelbčiau nuotraukas visko, ką darau gyvenime, yall hoes įsimylėtų !&#8221;don't kill em Channing"
1283,3,0,3,0,1,"&#8220;@FriendlyAssh0le: @AphAndHeil: 5'3 200 lbs aint thick bitch, you a fucking warthog&#8221;&#128514;"
1284,3,0,3,0,1,"&#8220;@FriendlyAssh0le: Jūs, storos kalės, turite nustoti kandžioti lūpas, kai fotografuojatės. Atrodote alkanos, o ne seksualios.&#8221;&#128514;&#128514;&#128588;"
1285,3,0,3,0,1,&#8220;@FriendlyAssh0le: how bitches be looking the first day of school. http://t.co/OpSkH1xZGb&#8221;&#128514;
1286,3,0,3,0,1,&#8220;@FukknTyler: @lil_aerii LIGHTSKIN MF LMFAOOO&#8221; ight white bitch lol &#128299;&#128299;
1287,3,0,2,1,1,"1,&#8220;@FullaCharisma Ir laimingi, kad irgi yra hoes. Smh.&#8221;geriau nei neigti"
1288,3,2,1,0,0,&#8220;@FunnyPicsDepot: fucking white people http://t.co/uyjGzuX4Cc&#8221; bitch wut?
1289,3,0,3,0,1,&#8220;@FunnyPicsDepot: Visi senjorai jaunos pusės hoes bus išleistuvėse kaip http://t.co/qFDBBu4hPV&#8221;
1290,3,1,2,0,1,"&#8220;@FunnyPicsDepot: Realistiškiausia kalė, kada nors įžengusi į futbolo aikštę http://t.co/CSfigYQuT4&#8221; kiekvienoje komandoje yra tokia kalė"
1291,3,0,3,0,1,&#8220;@FunnyPicsDepot: Kai negras su papildomu laidu groja kažkokį šūdą http://t.co/LMP5BeplVy&#8221; @JWilko7
1292,3,0,3,0,1,&#8220;@FunnyPicsDepot: bitch in the middle look like a daddy long leg &#128557; https://t.co/f2L8dpbrES&#8221;@KellieNehls
1293,3,0,3,0,1,"&#8220;@FunnyPicsDepot: kaip juodaodės kalės vairuoja, kai pasigirsta jų daina https://t.co/u50OmK2JY6&#8221;@KellieNehls @smichellelo"
1294,3,1,2,0,1,&#8220;@Future_Reich: Visi jūs esat kažkokie šūdini meškinai&#8221; http://t.co/wU7r3OBxhR
1295,3,1,2,0,1,&#8220;@FxckAshUK: @TheKaosYatti Ain't my gf you lil nigguh stfu &#128557;&#128514;&#8221; glory be to GOD then lmfaooooooooo &#128557;&#128554;&#128517;
1296,6,1,5,0,1,&#8220;@GANGLANDABBY: Ko šios kalės nori iš ah nigga &#128526;&#8221;
1297,3,1,2,0,1,"&#8220;@GFCRich: Jei Beyonce & amp; Kim Kardashian neturi problemų čiulpti savo vyrų penį, tai ir jūs, vidutiniškai atrodančios suluošintos kalės, neturėtumėte&#8221; &#9994;"
1298,3,0,3,0,1,&#8220;@GUCCISAYBUR: if u say ur a mermaid it obviously means ur pussy is fishy&#8221;
1299,3,0,3,0,1,&#8220;@G_Anderson4: I'm Dre's a bitch tho&#8221; &#128527;
1300,3,0,3,0,1,"&#8220;@G_Anderson4: O, mano šunų putytė tokia stora, laikas ją atlaisvinti &#128527;."
1301,3,0,3,0,1,"&#8220;@G_Coppo: &#128557;&#128557;&#128557;&#128557;&#128557; RT @ShardDaGawd: Kai nusileidi valgyti putės, o ji kvepia aitriai http://t.co/oF09PiyL8b&#8221;&#128557;&#128557;&#128557;"
1302,6,0,6,0,1,"&#8220;@Garricka_: Aš tiesiog užblokuosiu jus, hoes out!&#8221;arba užblokuosiu juos arba vieną, arba kitą lol"
1303,6,0,6,0,1,&#8220;@GaryTweets__: Tai mano šunų gimtadienis &#10084;&#65039;&#8221; tu turėtum jį gauti bloga kalė &#128521; #punny
1304,3,0,3,0,1,&#8220;@GdoubleT: @BrianMC630 susirasti ištikimą prostitutę&#8221;
1305,3,0,0,3,2,&#8220;@GianneNichole: &#8221;&#128686;
1306,3,1,2,0,1,&#8220;@GiantRaiderKing: @nomaambundy92 pederastas&#8221; bet Tony :(
1307,3,0,3,0,1,"&#8220;@GlitteredInPink: @West305: Nuobodu kaip velnias. Turėjai atsakyti į mano telefono skambučius, kalė&#8221; aš verčiau nuobodžiauju."
1308,3,2,1,0,0,"&#8220;@GlitteredInPink: @West305 tu kaip 5'8, tau reikia&#8221;....1. You a hoe. 2. Aš esu 5'10(breaking11) 3.čiulpk mano penį."
1309,3,0,3,0,1,"&#8220;@GlitteredInPink: Girdėjau, kad tu turi dulkintis su kiekviena rase, kad pamatytum, kuris penis / putė tau labiausiai patinka.&#8221; thot"
1310,3,0,3,0,1,"&#8220;@Godbody_ream: Negalėčiau mušti moters su peniu ir putele, nesvarbu, kokia ji seksuali ar turtinga&#8221;&#128563;"
1311,3,0,3,0,1,&#8220;@GoldieMack_: &#8220;@Treslyon: @GoldieMack_ shit where you from&#8221;
1312,3,0,3,0,1,&#8220;@Goldmind___: Rūkyti gerą žolę su bloga kalė&#8221;&#128079;
1313,3,0,1,2,2,&#8220;@GreatGawd: Pavadink ką nors šiukšle&#8221; Cavs
1314,3,0,3,0,1,"&#8220;@GreatScottnyc: Negali gyva kalė sakyti, kad atnešiau jai MICHAEL Kors&#8221; mums reikia daugiau tokių vaikinų kaip tu &#128588;"
1315,3,0,3,0,1,&#8220;@GreaterThn: visoms blogoms kalėms http://t.co/ESXBexvKEs&#8221;Eime pasilinksminti&#128536; @ambernicolee05 &#128514;&#128514;&#128514;&#128514;
1316,3,1,2,0,1,"&#8220;@Greg_Jon3s: Tikiuosi, kad mano būsimoji žmona, kad ir kokia ji būtų, dabar miega arba mokosi, o ne būna šalimais&#8221; nigga shutcho asss up"
1317,3,0,3,0,1,"&#8220;@GrumpyCatTalkin: Atsiprašau, kad tave įžeidžiau, kai pavadinau tave kalė, nuoširdžiai maniau, kad tu žinai.&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
1318,3,0,3,0,1,&#8220;@H8UHOES: Lmao lexy tokia prostitutė &#128514;&#8221; lmfaooo
1319,3,0,3,0,1,&#8220;@HaiFuckedYoGirl: Eat her pussy nd look at her like this &#128540;&#128541;&#128540;&#128540; http://t.co/ksazoyurxv&#8221;@KellieNehls
1320,3,0,3,0,1,"&#8220;@HaitianCocaine_: FML &#128545; Mano mėnesinės !&#8221; Negali dabar iššokti ta putė, a?"
1321,3,0,3,0,1,&#8220;@HarrysBoyLouis: &gt;&gt;&gt; Homecoming in 2 days &lt;&lt;&lt; http://t.co/M6r2lWAFRV&#8221;
1322,6,0,6,0,1,"&#8220;@HerMoufPiece: They be hating on my girl tho, but they wish they was the bitch they hating&#8221; this song go"
1323,3,0,2,1,1,&#8220;@HerTruMetier: &#8220;@what_evaittakes: Bout to get a breasts reduction these bitches be in the way&#128530;&#8221;&#128514;&#128514;&#128514;&#128514;&#8221;so serious&#128553;&#128553;&#128553;&#128553;
1324,9,0,9,0,1,"&#8220;@Hermosa_Jayy: Ar galiu atsivesti anotą kalę, ar ne &#128527;&#8221;"
1325,3,0,0,0,3,"2,&#8220;@HeyKeifer: Golden Oreos &#128016; regular Oreos &#128686;&#8221; YES!!!"
1326,3,0,0,3,2,&#8220;@HeyKeifer: Oreos iš esmės yra purvo apskritimai su grietinėle.&#8221; Tiesa.
1327,3,0,3,0,1,"&#8220;@Hi__________Bye: Velnias, šita kalė visada pataikauja The"
1328,3,0,3,0,1,"&#8220;@HighClassCapri: @what_evaittakes lmao Aš galvoju, kad gerai būti motina dėl visa ko &#128528;&#8221;&#128563;&#128563;&#128563; Aš nesu pikta kaip ta mergaitė lol"
1329,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes lmao tikrai ne &#127814;&#8221;&#128553;&#128553;&#128553;&#128553; Aš buvau bout to say don't front bitch that shit a freeway
1330,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes no bitch hurry up lol&#8221;im so hungry I can't focus&#128553;
1331,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes ohhhhhh yes bitch yesss&#8221;u ready T?&#128527;&#128520;
1332,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes woke up and bitches was not here lol&#8221;I wasn't angry wit my hoes&#128514;
1333,3,0,3,0,1,"&#8220;@HighClassCapri: Ima parodyti savo užpakalį šįvakar, jaučiu &#128586;&#8221;omgggg Aš galvojau apie tą patį šūdą, kalė&#128553;&#128553;"
1334,3,0,2,1,1,"&#8220;@Highfromthe90s: A lot of women who claims they are yellow are actually red, color blind mother fuckas&#8221; I'm yellow tho &#128129;&#127773;"
1336,3,1,2,0,1,&#8220;@HughSpliffner: J Cole yra šiukšlė. Aš tai sakau jau daug metų. Fuck him&#8221; Lol.
1337,3,0,0,3,2,&#8220;@HumbleTeej: @elisabethepps kur aš esu šioje reitingų skalėje???&#8221; Priklauso. Tu vis dar nešioji tuos spalvotus kontaktus ar naw?
1338,3,0,3,0,1,&#8220;@IAmClatonBigsby: &#8221;Ooh @ em tho
1339,3,0,3,0,1,&#8220;@IAm_Cream: &#128514;RT @DontGetGrandHoe: When y'all hoes going to learn how to spell&#8221; &#128588;&#128588;
1340,6,0,5,1,1,"1,&#8220;@ICEom @SupurMario27 coolin my nig ( @1TIMMYTEE balsas)&#8221; uhhee ( @ICEom juokas)"
1341,3,0,3,0,1,"&#8220;@IG4hunnit: Taip, tu žaidi su manimi, Taip, tu gavai tai, ko norėjai. Bet juokas tau, Tu apie tave, Tu apie tėtį kalę. http://t.co/zCVdyVhvc7&#8221;bruh&#128557;"
1342,3,0,3,0,1,"&#8220;@IIXIXIII: Sąžiningumas - tai viskas, ko prašau&#8221; tu šlykštus, tada motušė, tada"
1343,3,0,3,0,1,"&#8220;@IIiirb: Bouta tegul Banko kno, aš būsiu Ronneagle &#128514;&#128527;&#8221; kalė&#128514;&#128529;"
1344,3,0,3,0,1,"&#8220;@ITSMeESPERANZA_: &#8220;@nhalegood: Kai hoes jaučiasi, kad jų nuotrauka nesulaukė pakankamai favoritų http://t.co/xezFP0uybA&#8221; tai aš &#128129;&#128128;&#8221; ištroškęs asilas"
1345,3,1,2,0,1,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu
1346,3,0,2,1,1,"&#8220;@Iamjayla__: @WB_Pooh_3x Bol, kuris pavadino merginą kalė&#8221;Oharrd coo Aš esu jų abiejų tho &#128526;&#128076;&#128175;"
1347,3,0,2,1,1,"&#8220;@IdLikeToCare: @idpetition Oho, visą manifestą įdėjo naudodamasis TwitLonger."
1348,3,0,0,3,2,&#8220;@Iifetip: Kit Kat pyragėliai. http://t.co/40W2a8qlBy&#8221; gamyba.
1349,3,0,0,3,2,&#8220;@ImToBlame: Bruh RT @PriscoCBS: Trentas nuėjo geltonuoju keliu http://t.co/1XxGuKtjp8&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;
1350,3,0,3,0,1,"&#8220;@ImaPlainJane: @SimplySoulful, nes maniau, kad Jay Z ją muš&#8221; taip, jis yra žinomas dėl to, kad mušdavo kalę ar 2"
1351,3,0,3,0,1,"&#8220;@IsThatJamesBond: @BluntsNextDoor: Gera putė turėti tokį nigą kaip http://t.co/PSBglHnq8Q juokingiausias dalykas, kokį kada nors mačiau savo tl &#128557;&#128557;&#128557;&#128557;&#8221;"
1352,3,0,3,0,1,&#8220;@ItsLegzzYo: Yall so fuckin trash yo!!! &#128545;&#128545; @DIRECTV&#8221; man them niggas gonna win the skins trash
1353,3,0,2,1,1,&#8220;@JLewyville: Aš turėčiau būti pasauliniu ambasadoriumi!!! I put ppl on&#8221; des nuts hoe ahh nigga
1354,3,0,3,0,1,&#8220;@JT_Lord: Boutta walk out on these hoes&#8221;
1355,3,0,3,0,1,"&#8220;@JabbCaesar: &amp; these bitches bound to get hurt, cause lotta these niggas be playin&#8221;hell yeah"
1356,3,1,2,0,1,&#8220;@Jae_Poppa_: @100046729 lol kas dar mus sieja nigga nekenčia miegoti per karščius&#8221;&#128514;&#128514; vasara skirta paukščiams
1357,3,0,3,0,1,"&#8220;@Jaime_915: @Thompson_Era @HannahAlisee null bruh jie abu gyvi, kad mirė hans bitch&#8221;"
1358,3,0,3,0,1,&#8220;@JalapenoBright: http://t.co/r9gMmImakO&#8221; OH MY LORD&#128561;
1359,3,1,2,0,1,"&#8220;@JalenRose: Aš turtingas...... (Dave Chappelle balsas) pasirašė #MLB PED vartotojai.&#8221; Pasakyk, kad tu kalė, pizda"
1360,3,0,3,0,1,&#8220;@Jalenhendricks4: &#8220;@In_Her_Tweets: @p_jones2 bitch get outta here dumb ass&#8221; lmao&#8221; &#128555;&#128514;&#128514;
1361,3,0,3,0,1,&#8220;@JasminePhillies: wulf bitch http://t.co/foejLgirAd&#8221; thank you&#128079;&#128079;&#128079;&#128079;&#128079; http://t.co/daHQZU040n
1362,3,0,3,0,1,&#8220;@Jay050709: Liking all my pictures to get a follow ass bitches &#128514;&#128514;&#128557;&#128557;&#128557;
1363,3,0,1,2,2,"2,&#8220;@JayGorgeous: man reikia daugiau kepuraičių&#8221;ką tik užsisakiau dvi true religion lol"
1364,3,1,2,0,1,"&#8220;@JayStacks25: aš galėčiau dulkintis ir dulkinti tavo kalę &#128520;&#128175;&#128527;&#8221;suvalgyti jos užpakalį, kai ją pavogsi, kad būtum tikras užpakalio negras"
1365,3,0,3,0,1,&#8220;@Jay_Kay239: Tai oras reikia ne vėliava šiandien! Mes bandome 50 zip a bitch šįvakar&#8221; yessssirrrrr
1366,3,0,3,0,1,"&#8220;@Jaydillz: Tą dieną, kai mane atblokuosi, vėl tapsi vyru. Bet taip neatsitiks, todėl esi tik kalė&#8221; @iDisrespectHoez lol"
1367,3,0,3,0,1,&#8220;@JennaHord12: @ambernicolee05 dreamgirl McKee &#128514;&#8221;Ooh! Bet tu wooonnnttt stick dat hoe
1368,3,0,3,0,1,"&#8220;@JennerAcosta: Nakvynė su vaikinais nereiškia, kad mes dulkinsimės. TRUST ME&#8221; tu esi kalė, nes neleidi jiems mylėtis"
1369,3,0,3,0,1,&#8220;@JerGucci: @1__dev You the Real MVP&#8221; that's wat ya bitch said when I finished &#128514;
1370,3,0,3,0,1,&#8220;@JestonaeLives: &#128514;&#128514;&#128514;&#128514; https://t.co/1WhgfzBUkR&#8221; mergina mėlynoji meta ją &#128527;
1371,6,0,6,0,1,"&#8220;@JoeBudden: Blogos kalės yra blogos tik tol, kol jos vis tiek nepradeda kalbėti.&#8221; Jis pamokslauja"
1372,3,0,0,3,2,&#8220;@JohnelHadleyJr: Dėdė Čarlis ką tik išdainavo iš lūpų į lūpas?!&#8221;haha
1373,3,0,0,3,2,&#8220;@JuanNdaCut: Kai twitter reperiai dm man savo šiukšlių nuorodas http://t.co/o5Orzo1O19&#8221;
1374,3,0,1,2,2,"2,&#8220;@JukeJuke_9: Lance Stevenson gone leave Indiana&#8221; he trash anyway"
1375,3,1,2,0,1,&#8220;@JulianSantomaur: 50 with 30 hoes on my dick #sweg&#8221; you have learned from the best
1376,3,0,0,3,2,"&#8220;@JuniorMaye8: Daug jų yra, nors. Požiūris būk grynas šiukšlynas&#8221;"
1377,3,0,3,0,1,&#8220;@JustKarahn: &#8220;@what_iDO: Sit in there and shit dnt sing hoe @JustKarahn&#8221;. no&#8221;yess
1378,3,0,2,1,1,"1,&#8220;@JustKarahn: &#8220;@what_iDO: Y nors http://t.co/hg6OO3X3o6&#8221; tikrai hoe? tikrai? &#8221; U manekenė, daranti nuotrauką"
1379,3,0,3,0,1,"&#8220;@KINSL3Y: Kai aš toje putytėje, mieloji, aš namie!&#8221; &#128514;&#128514;&#128514;&#128514;"
1380,6,0,6,0,1,"&#8220;@KaayGQ: Seksuali kalė, tikiuosi, kad ji su juo susidoros&#8221;"
1381,3,0,1,2,2,"&#8220;@KarynHalpin: Kur dingsta visos apyvarpės, kai apipjauna vaikiną?&#8221; Apyvarpių fėja jas pasiima, kai pasidedi po pagalve"
1382,3,0,3,0,1,&#8220;@Kash_Stackz: Yall are so confused these days. http://t.co/l2ipE6UvQh&#8221; somebody put that hoe in a dress
1383,3,0,2,1,1,"1,&#8220;@KateFrancesss: didžiąją dalį mano naujienų kanalo sudaro žmonės, besiginčijantys dėl to, ką reiškia būti redneck #vermontproblems&#8221;"
1384,3,0,3,0,1,"&#8220;@KattWilliams: gali būti mergina ir be sekso, paklausk bet kurios iš merginų, rašančių žinutes alotta niggas vienu metu.&#8221;"
1385,3,0,3,0,0,"1,&#8220;@KayciMalynn: Aš esu profesionalė, kai prarandu sekėjus. Kai kurie žmonės tiesiog negali susitaikyti su mano pernelyg dažnu darbo cunt vartojimu.&#8221; Mines cause I say fuck"
1386,3,0,3,0,1,"&#8220;@KeAuraM: &#8220;@whitegoddesss: Repost . http://t.co/GCSrbhqoQP&#8221;&#128079;&#128079;&#128079;&#8221; kush blunt convos??? Šią nuotrauką padarė paprastas protingas ho, lažinuosi"
1387,3,0,3,0,1,"&#8220;@Kevhoeee916: Jei negalėčiau pasitikėti kai kuriais homies, kaip galėčiau pasitikėti šiomis hoes? &#8221;you can't lol"
1388,3,1,0,2,2,"2,&#8220;@Kik2Clean: Brah Wiz apgaudinėjo &#128514;&#128557; http://t.co/OZ2PnDNGJ0&#8221; ji turėjo plaukus kaip lesbietė..... Uh... Duh?"
1389,3,0,3,0,1,&#8220;@KingDakkar: These hoes out of control https://t.co/hZmf5maYva&#8221;LMFAOOO
1390,3,0,0,3,2,"&#8220;@Karalius_SM Jei Hovardas alkūne trenks Bosh, ar Bosh duos atkirtį?&#8221; nereikia gauti mcbob bird ir UD"
1391,3,0,3,0,1,"&#8220;@KinggKI Im girtas, I'm bout to bitch.&#8221;need a ride?"
1392,3,0,3,0,1,"&#8220;@Kxng_Jase: Versace Versace, aš kalbu šūdą tviteryje, todėl ta kalė mane užblokavo&#8221;@bremarie17"
1393,3,0,3,0,1,&#8220;@KyariesDa4: Ginobli dropping them bitches like a Delta line&#8221;. &#128514;&#128514;&#128553;&#9996;&#65039;
1394,3,0,3,0,1,&#8220;@LODMTPAPI: Užsispyrusios draugės yra geriausios &#128175;&#10084;&#65039;&#128553;&#128143;&#128143; http://t.co/Dt9nua4u7A&#8221;
1395,3,0,3,0,1,&#8220;@LakeshoreJohnny: Eliot was a pussy.&#8221; MMMMMETHER
1396,3,0,3,0,1,"&#8220;@LanaeCute_ass: Mano kalė bloga, ji puertorikietė &#128527;&#128540;&#8221;kokia tai daina"
1397,3,1,2,0,1,&#8220;@Laneishaaaa: @Thompson_Era pretty boy face&#8221;
1398,3,0,0,3,2,"&#8220;@LastWordEvan: Pusantro įvarčio iki to, kad Alexas Rodriguezas turėtų teisę žaisti. Tik mintis. #Yankees #MLB&#8221; OMG. Jaučiu opą."
1399,3,0,2,1,1,&#8220;@LayaFace: Mes iškritome! Brooklyn bound wit this money. Jaučiuosi kaip Yung Jeezy šioje kalėje! &#128299;&#128299; http://t.co/TOq4bFWnzG&#8221; LMAOOOO
1400,3,0,3,0,1,&#8220;@Leelucas_: @100046729 @maxnostalgia http://t.co/F7D0mxCExj&#8221; bitch ima shake til I can't nomo
1401,3,0,3,0,1,&#8220;@Leelucas_: @100046729 fuck you ugly lol show them teeth&#8221;&#128514;&#128514;&#128514;&#128514;&#128128;&#128128;&#128128;&#128128; bitch fuck u
1402,6,0,6,0,1,"&#8220;@Leelucas_: @100046729 lol , būk kietas sūnau. Tu žinai savo močiutę pliką burną&#8221;ji turi visus dantis hoe &#128514;&#128514;"
1403,3,0,3,0,1,&#8220;@Leelucas_: @100046729 mo kalė specialus Ed Darlene iš backatown &#128514;&#128514;&#8221;&#128128;GN
1404,6,0,6,0,1,"&#8220;@Leelucas_: @darwinjames125 @100046729 jie negali tilpti toje mažoje gatvėje, sūneli&#8221;suka, žinai, kas nutiko paskutinį kartą, kai mes buvome onyur st &#128514;"
1405,3,0,3,0,1,&#8220;@Leelucas_: Esi kvailas dėl šio rašinio&#8221;&#128514; kalė tu liūdna.
1406,3,0,3,0,1,"&#8220;@Leelucas_: Aš susimoviau 6-oje klasėje&#8221;taip, kalė, tu nori kovoti su manimi su savo užpakaliu"
1407,6,0,6,0,1,&#8220;@Leelucas_: Yall on my TL need to be sleep yall got school tomorrow&#8221; bitch I got straight A's Ion need to go &#128514;
1408,3,0,3,0,1,"&#8220;@LegendaryE_: I dont een tryna be disrespectful when I say bitch. its just a term, like bruh or son&#8221;"
1409,3,0,3,0,1,&#8220;@LeggsMania: @PhenomenalRo you not gone leave hoe&#8221;&#128514;&#128514;&#128546;
1410,3,0,3,0,1,"&#8220;@LeggsMania: kitą kartą, kai pamatysiu šią kalę, sumušiu jai užpakalį. darbas ar ne.&#8221; lol"
1411,3,0,3,0,1,&#8220;@Leslieeeixta: @Vikyfdez15 fuck up bitch &#128530;&#8221; get out mi house &#127969;&#128074;&#128581;&#128514;
1412,3,0,3,0,1,"&#8220;@LesterrNem: Blogos kalės yra vienintelis dalykas, kuris man patinka &#128074;&#128064;&#128074;&#8221;&#128073;&#128073;&#128073;&#128073;"
1413,3,0,3,0,1,&#8220;@LickMyWhooooop: @vintage_monroe_ @JustDoItSlow it aint bundles soooo nope&#8221;it is bitch she happy hosting
1414,3,0,3,0,1,&#8220;@LilReese300: No yu can't get no money yu silly hoe...&#8221;
1415,3,0,3,0,1,&#8220;@Livefromthe_A: These Niggaz bitches hiding behind gangs they ain't in &#128175; &#128056;&#9749;&#65039;&#8221; &#128588;&#128175;
1416,3,0,3,0,1,&#8220;@LongMoneyTonyy: @vintage_monroe_ DONT Say Shit Else ! Just Stfu !&#8221;bitch we can do a lot more off this Twitter shit you can come see me
1417,3,0,3,0,1,&#8220;@LopezWhs: Šiais laikais niggas kalba daugiau nei kalės&#8221;
1418,3,0,3,0,1,&#8220;@LopezWhs: Aš su tavimi nesipykstu &#127925;&#8221;
1419,3,0,3,0,1,"&#8220;@LoveLifeEst13: @__seriousLEE i aint gone meluoti &amp; seni galvos sako, kad jie mato tai manyje, todėl aš maniau&#8221; nah tu tiesiog atsilikęs"
1420,3,0,3,0,1,&#8220;@LoveLifeEst13: lmao @West305 &amp; Aero sound young af talking bout hoes n weed n shit&#8221; @Finesse_iAm brah you gotta listen to this shit
1421,3,1,2,0,1,"&#8220;@LuaBoo: Girdėjau&#8221; ahaha, man tai kartą pasakė viena moteris&#128514;&#128514;&#128514;&#128514;"
1422,3,0,3,0,1,"&#8220;@M94Rx: Kartais nekenčiu AZ & amp; kartais man patinka. Priklauso nuo metų laiko, manau.&#8221; &amp; kvailos kalės, kurios čia gyvena."
1423,3,2,1,0,0,&#8220;@MILF_chronicles: Jūs esate atsilikę.
1424,3,0,2,1,1,"&#8220;@MJ2307: @1Bcarter arba jis tai valgo, nes yra su moterimis, kurios tiesiog nemoka gaminti &#128586;&#8221;tada reikia atsikratyti tos mergos"
1425,6,0,6,0,1,"&#8220;@M_Rad: Aš labai pasiilgsiu šių kalės &#128557; http://t.co/lUpoqaT2R9&#8221; toli į dešinę, ji ilsisi ant ol mergaitės užpakaliuko y'all funny as shit"
1426,6,0,6,0,1,"&#8220;@M_Rad: Tu buvai su ta kalė su storu užpakaliu &#128514;&#8221;vienintelis būdas gyventi, kai esi jaunas, tas šūdas pasens ir turės daug įdubimų"
1427,3,0,3,0,1,&#8220;@MaRAtheeMODEL: @Iam_KiDD_PhilA &#128514; Marcus bitch ass @HeartOfAHustlah ain't loyal at all! Komanda šokinėja per užpakalį!!!&#8221; &#128514;&#128557;&#128514;&#128557;&#128514;&#128056;&#9749;&#65039;
1428,3,0,3,0,0,"1,&#8220;@MaRaTėMODELIS: Hoe fax = įveskite savo suka numerį į google, kad pamatytumėte, ar jis pasirodys galiniame puslapyje."
1429,3,0,3,0,1,&#8220;@MadisonMum_: Man buvo pasakyta: Niekada nesudėk &amp; niekada neparduok savo padoJie turėjo liepti Yu likti mokykloje ! *Soul&#8221; autocorrect hoed me
1430,3,0,3,0,1,"&#8220;@Magssca: @Adrienne_Bailon kalė U TRIED IT . Tu nusipelnei kiekvieno negražaus žodžio, kuris nuskambėjo iš Chriso burnos &#128133;&#9749;&#65039; bye hoe&#8221;&#128514;&#128557;&#128514;"
1431,3,0,3,0,1,"&#8220;@MajorSlander Paskutinis šūvis šitam meilės šūdui, paskui aš tampysiu jus už grotų&#8221; #Drakelistener"
1432,3,0,3,0,1,"&#8220;@MalikHasanImani: @1Bcarter negras, tu nešioji 5 dydį... aš esu 12&#8221;Aš esu 6, dabar vis dar augu"
1433,3,0,3,0,1,"&#8220;@MalikHasanImani: @1Bcarter what's good, family?&#8221;in the gym looking at hoes hit u later"
1434,3,0,0,3,2,&#8220;@MannyBDlopez: Kai atidarai saldainį Starburst ir gauni 2 geltonus http://t.co/F0dDbfEzB6&#8221; lmao bruh
1435,3,0,3,0,1,&#8220;@MannyKream_G: šiandien prasideda gimtadienio savaitgalis&#8221; Shut yo hoe hoe ass up
1436,6,1,5,0,1,"&#8220;@MarieHippy: Bitch niggas pay for hoes just to lay with hoes&#8221; atsipalaiduok vieną naktį, kai mokėsi už tai, kad liktum su hoes"
1437,6,0,6,0,1,"&#8220;@MarieLeVisual: jei tavo garderobą sudaro daugiausia leginsai, tu esi hoe&#8221; kalta"
1438,3,0,3,0,1,&#8220;@Marlin_FishyAss: &#8220;@1017_Sqquad: Prekybos centre su yo bitch and yo money I'm getting me somethinghin &#128514;&#128175;&#128175;&#8221;&#128514;&#8221;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;
1440,3,1,2,0,1,&#8220;@MattieTrump97: Valgykite daug baltymų
1441,3,0,3,0,1,&#8220;@Maxwell_Larsen: I'm jakes bitch&#8221;
1442,3,3,0,0,0,"0,&#8220;@Maxwell_Larsen: Kai gyveni taip gajiai, negali bijoti dviejų juodų penių savo užpakalyje, tu šūdinas pederastas"
