Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
7760.0,3.0,3.0,3.0,0.0,0.0,"0,0, Šiuos naujus Westbrook Jordan's dėvi tik meksikiečiai ir meksikietės, o ne baltosios merginos."
7761.0,3.0,0.0,2.0,1.0,1.0," Aint this a bitch,! Energija iš šito šūdo."
7766.0,3.0,1.0,2.0,0.0,1.0,"Alex Smith pamatė, kad jo karjera baigiasi su tuo klyksmu, ir iš visų jėgų suko tą kalę atgal."
7768.0,3.0,0.0,0.0,0.0,3.0,"2,Alex Smith dabar dėvi raudoną ir geltoną spalvas, todėl nustokite būti psichopatais buvusiais vaikinais ir susitaikykite su juo. Jis praeityje"
7769.0,3.0,0.0,1.0,2.0,2.0,Alekso telefonas mums davė spalvas ir Julija gavo geltoną aš mirštu #racistaf
7770.0,3.0,0.0,0.0,3.0,2.0," Alfredo, Linguini, Makaronai.... Tiesiog įmantriai paruoštos šiukšlės"
7771.0,3.0,3.0,1.0,2.0,0.0,"1,Alibaba / Jack Ma: reikia mylėti vaikiną, kuris įveikė Meg Whitman albinosų užpakalį ir grįžo į JAV. Prakeiktas komjaunuolis genijus."
7772.0,3.0,0.0,3.0,0.0,1.0,Alice pasinaudojo manimi vakar vakare...... ta kalė šįvakar neateis!!!!!
7774.0,3.0,1.0,2.0,0.0,1.0," Viskas, ko prašau, yra meilė ir ištikimybė. . nieko daugiau. Jokių ginčų dėl kitų kekšių/nigų , jokių jis sako, ji sako , jokių socialinės žiniasklaidos bs... Tik meilė."
7775.0,3.0,0.0,1.0,2.0,2.0,"2,Viskas, ką padariau, tai pasakiau, kad jos žolė yra šiukšlė"
7776.0,3.0,0.0,0.0,3.0,2.0,"Viskas, ko kada nors norėjau, tai kad kas nors mane mylėtų taip giliai ir atsidavusiai, kaip Charlie Kelly myli padavėją."
7777.0,3.0,0.0,3.0,0.0,0.0,"1, Viskas, ką turiu šioms merginoms, yra varpa, lipni juosta ir segiklis."
7778.0,3.0,0.0,3.0,0.0,1.0,"Viskas, ko man reikia, tai 100 milijonų dolerių, nes aš turiu tą blogą kalę."
7779.0,3.0,0.0,3.0,0.0,1.0," Viskas, ko man reikia, yra viena, aš nenoriu tų merginų"
7780.0,3.0,0.0,3.0,0.0,1.0,"Viskas, ko noriu gimtadienio proga, yra didelė mergina &#128526;&#128526;"
7781.0,3.0,0.0,3.0,0.0,1.0,"Viskas, ko noriu savo gimtadienio proga, yra didelė Booty Hoe."
7782.0,3.0,0.0,3.0,0.0,1.0,"Viskas, ko aš noriu, yra 100 milijonų dolerių ir bloga kalė"
7783.0,3.0,0.0,3.0,0.0,0.0,"1,Viskas, ko aš noriu, tai 100 milijonų dolerių ir jokios blogos kalės. Esu savanaudis lol"
7784.0,3.0,0.0,3.0,0.0,1.0," Viskas, ko aš noriu, yra kalės, didelės kalės su dideliais užpakaliais"
7785.0,3.0,0.0,0.0,3.0,2.0,"Viskas, ko noriu, tai sūrios duonos ir pyragaičių &#128523;"
7786.0,4.0,0.0,4.0,0.0,1.0,"Viskas, ko aš norėjau, buvo gauti ir keletą merginų :("
7787.0,3.0,1.0,2.0,0.0,1.0,"Viskas, ko aš norėjau, buvo 100 milijonų dolerių ir bloga kalė. Bet dabar aš noriu 200 ir m&#233;nage savo rūmuose"
7788.0,3.0,0.0,0.0,0.0,3.0,"2,Viskas, ko aš noriu, tai atstovauti da life o da colored man."
7789.0,3.0,0.0,3.0,0.0,1.0,"Viskas, ko aš prašiau, tai tik vieno dalyko. & amp; tik vieno dalyko. Bet aš gaunu daugiau nei tai, ką dauguma kalės kada nors galėtų turėti... Bet vis tiek."
7790.0,3.0,0.0,0.0,0.0,3.0,"2,Visi okiečiai yra šiukšlės."
7794.0,6.0,0.0,6.0,0.0,1.0," Visos kalės tik baigia mokslus, pastoja ir tampa CNA &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;"
7801.0,3.0,0.0,0.0,0.0,3.0,"2, Visi geri dalykai turi baigtis, viskas gerai, gauk juos rytoj #Yankees"
7804.0,3.0,1.0,1.0,2.0,0.0,"1,Užtenka, kad viena kalė atvertų burną, ir niggas pradeda dulkintis."
7806.0,3.0,0.0,3.0,0.0,1.0," Visos mano kalės mane myli, visos mano visos mano kalės mane myli, visos mano visos kalės mane myli, visos mano kalės mane myli. You ain't fuckin with my dougie &#128129; @vivaalakatyy"
7810.0,3.0,0.0,3.0,0.0,1.0," Visą gyvenimą buvau toks šaltas, visas naktis praleidau su merginomis."
7818.0,3.0,0.0,2.0,1.0,1.0,"1,Visi staiga užsinorėjo @Oreo sausainių."
7820.0,6.0,0.0,6.0,0.0,1.0,"Visi mano pinigai tvarkingi, visos mano kalės keistos, visi tai žino."
7821.0,3.0,0.0,3.0,0.0,1.0,Visi žmonės mano namuose tik suka
7822.0,3.0,0.0,3.0,0.0,0.0,"1,Visa tai, bet kalė nemoka juokauti. @itsz_princessz @IGGYAZALEA"
7823.0,3.0,0.0,3.0,0.0,1.0," Visi tie rentgeno spinduliai, nenuostabu, kad kalė turi dvi galvas #AHSFreakShow"
7824.0,3.0,1.0,2.0,0.0,1.0,"1,Visi Uchiha yra. RT @ThatNiggaCris: Sasuke tikriausiai yra didžiausias visų laikų pederastas"
7827.0,3.0,0.0,2.0,1.0,1.0,"1,Visos kalės laimingos gal viena iš jo draugių gali surasti jam bitvj"
7828.0,3.0,0.0,3.0,0.0,0.0,"1,Visos kalės iš Shameless yra tiesmukiški bugoutsss"
7829.0,3.0,1.0,2.0,0.0,1.0,Visos meškutės savo nuotraukose naudoja tą patį efektą
7834.0,3.0,0.0,3.0,0.0,1.0,Visos buvusios nuotraukos dingo...nėra jokių nuotraukų su šonine mergina...*slidinėja į jo dm's like* http://t.co/XMVtZ0GTPp
7837.0,3.0,0.0,3.0,0.0,1.0,Visos raudonplaukės elgiasi kaip @DeSeanJackson11 te kalė @DeAngeloHall23 kalė
7838.0,3.0,0.0,3.0,0.0,0.0,"1,Visos šnekos šioje kalėje &#128516;"
7842.0,3.0,1.0,2.0,0.0,1.0,"1,Visi šie 4/20 tweets yra atsilikę dauguma šių nig nogs net nerūko bl&#250;nt kada nors"
7843.0,3.0,1.0,1.0,2.0,0.0,"1,Visos šios merginos dulkinasi! Bet jos nenori atrodyti kaip prostitutės, tu turi jas mušti į D LO!"
7844.0,3.0,0.0,1.0,2.0,2.0," Visos šios popietės grupės yra šiukšlės, išskyrus Bubba, Keegs ir Furyk grupę #TheMemorialTournament"
7849.0,3.0,0.0,3.0,0.0,1.0,"Visos šios kalės nori būti kaip Kim K ir dulkintis, kad taptų turtingos, bet taip nebūna. Įgyk išsilavinimą ir dirbk stalinį darbą, tu, mergaite."
7855.0,3.0,0.0,3.0,0.0,1.0," All these hoes fuckin..... Būkite atsargūs! Jei ji gerai atrodo, dar nereiškia, kad ji tau tinka!"
7856.0,3.0,0.0,3.0,0.0,0.0,"1, Visos šios prostitutės dulkinasi, bet jos nenori atrodyti kaip prostitutės, todėl tu turi jas mušti žemai."
7860.0,3.0,0.0,3.0,0.0,0.0,"1, Visi šie negrai su šiomis Meilės citatomis Puslapiai yra kažkokios pusseserės. Jie negyvena tuo, apie ką kalba"
7866.0,3.0,0.0,0.0,0.0,3.0,"2, Visos šiukšlės RT @nicekicks: Dabar tai daug pavogtų batų..."
7874.0,3.0,0.0,3.0,0.0,1.0," Viskas, ką turi daryti, tai būti juokingas, šmaikštus ir žavus, ir kalės ateis pas tave natūraliai, tau net nereikia nieko daryti, tik būti savimi"
7875.0,3.0,0.0,3.0,0.0,0.0,"1,Visos jūs, prostitutės, esate prostitutės, nes tweetinate apie šlapias kelnaites"
7878.0,3.0,3.0,0.0,0.0,0.0,"0,0,Visi jūs, muzikai mėgėjai, turite padaryti vieną dalyką. Pasakykite muzikai Vidurio Rytuose, kad paliktų Izraelį ramybėje. Nepradėkit jokių šūdų nebus. #Izraelis"
7881.0,3.0,0.0,3.0,0.0,1.0,"Viskas, ką jūs matote, yra tiesios putės mano iPhone!"
7882.0,6.0,0.0,6.0,0.0,1.0,"Visos jūsų asmenukės - tai booty nuotraukos... Nes tu, kalė, visada atrodai kaip užpakalis"
7883.0,3.0,0.0,3.0,0.0,1.0,"Alergija manęs nekankino visą vasarą, o dabar staiga rugpjūčio viduryje šūdas ima rimti. Ar ne apie kalę"
7884.0,6.0,2.0,3.0,1.0,1.0,"1, Dėl alergijos mano akys paraudusios ir paraudusios, atrodau kaip apsvaigęs."
7886.0,3.0,0.0,3.0,0.0,1.0,"Beveik iškeikiau šią kalę McDonalds'e, kad ji nuleido registrą ir negali mūsų aptarnauti...umm bitch give us da food fa free den &#128530;"
7888.0,3.0,1.0,2.0,0.0,1.0," Beveik visi, kuriuos sutikau #Paryžiuje, buvo absoliutus šiukšlynas. Ir jei jie palaiko respublikonų vyriausybę, tikiuosi, kad jie, kurva, mirs."
7889.0,3.0,0.0,3.0,0.0,0.0,"1, Beveik pamiršau, kad 40 000 tweets vis dar nėra kalės."
7890.0,3.0,1.0,2.0,0.0,1.0,"1,Beveik įsivėlė į muštynes su pietvakarių pediku karnavale lol"
7891.0,3.0,2.0,2.0,1.0,0.0,"0, Beveik teko pamatyti, kaip šiandien sumušė baltąjį berniuką, bet jis bėgo kaip kalė."
7892.0,6.0,0.0,0.0,6.0,2.0,Beveik pusei Šiaurės Amerikos paukščių rūšių kyla grėsmė dėl klimato kaitos http://t.co/dWSYB5BodA http://t.co/F0PVuLNf4c #Klimatas #aplinkosauga
7893.0,3.0,0.0,3.0,0.0,0.0,"1,Beveik ką tik pasakė kažkokį kalės šūdą &#128527;"
7894.0,3.0,0.0,3.0,0.0,1.0,"Beveik išėjau iš darbo šiandien jie mane užkniso.. Melagingi pažadai, kad priverstų mane dirbti sunkiau tai kažkoks hoe shit."
7895.0,3.0,0.0,2.0,1.0,1.0,"1,Aloha kalės! 27 minutės, kol pagavau 32 pėdų #greatwhite #okaysomaybeimlying #butiwasfishing http://t.co/N86Ew3zhep"
7897.0,3.0,0.0,3.0,0.0,0.0,"1,Jau teko panaikinti tos kalės sekimą. erzina af."
7898.0,3.0,2.0,0.0,0.0,1.0,"0,Jau dabar daugiau geltonųjų nei per pastaruosius 2 metus kartu sudėjus #IndyCar #Honda200"
7899.0,3.0,0.0,3.0,0.0,0.0,"1,Jau iškrapštė minas RT @KingHorseDick: Mokėti už kiškius vis dar mano sąraše"
7901.0,3.0,2.0,1.0,0.0,0.0,"0,Alright ya faggots. Tiesiog nustokime su visais S/O ir R/T. Niekam neįdomu, ką jūs galvojate apie kitus žmones. Tikriausiai vis tiek meluojate"
7904.0,3.0,0.0,3.0,0.0,1.0," Be to, visi, kurie nori skųstis kainomis Disnėjuje, kitą kartą turi tai patikrinti. #dollywood http://t.co/jlLkzbHYOy"
7905.0,3.0,0.0,0.0,3.0,2.0," Be to, tai&#8217;yra džihadistų propagandos užuomazga: jie vaizduoja save kaip vienintelius, pasiruošusius mirti už savo reikalą."
7908.0,3.0,0.0,0.0,3.0,2.0,"Visada maniau, kad auksiniai Oreos yra tokie patys, kaip ir originalūs Oreos, bet, o Dieve, ką tik pasiekiau kulminaciją."
7909.0,3.0,0.0,3.0,0.0,1.0," Visada norėjau išdulkinti tą kalę, ačiū dievui, kad išdulkinau tą kalę"
7910.0,6.0,0.0,6.0,0.0,1.0,Ar aš tikrai ketinu čia sėdėti ir verkti kaip kalė....
7911.0,3.0,0.0,3.0,0.0,1.0,"Ar aš vienintelis #gėjus be pederastų kalės? Spėju, kad esu."
7912.0,3.0,0.0,1.0,2.0,2.0,"Ar esu vienintelis žmogus, kuris jaučiasi negerbiamas dėl to, kad ant tavo priekinio lango staiga nukrito paukščių išmatos:(ewww#annoying"
7913.0,3.0,0.0,3.0,0.0,0.0,"1,Ar aš klystu, kai juokiuosi iš 1 48-osios Niccas, kurie verkia tardymo kambaryje?"
7915.0,3.0,0.0,0.0,0.0,3.0,"2,Esu taip aukštai, kad paukščiai ir lėktuvai yra mano bendrakeleiviai"
7916.0,3.0,1.0,2.0,0.0,1.0,"Atsiprašau, negaliu pakęsti kai kurių juodaodžių moterų, ypač afrikiečių, kurios turi lytinių ligų ir šūdų."
7917.0,4.0,1.0,3.0,0.0,1.0,"Am zoneing jie sako, kad esu apsėstas, tai ženklas, kad turiu 300, kaip romėnai su 300 kalės su trojanais aš buvau grėsmė ilgiausiai."
7920.0,3.0,0.0,0.0,3.0,2.0,"Amazing. Žinai, ką sako apie bendrus paukščius http://t.co/mefmPB3aW5"
7921.0,3.0,0.0,3.0,0.0,0.0,"1, Amber Rose yra viena iš tų blogų kalių, kurios sutaria tik su vyrais."
7922.0,3.0,0.0,3.0,0.0,0.0,"1,Amber nori milijono... Wiz kaip... Gerai, kalė, išleisiu tai dviem automobiliams.."
7923.0,9.0,0.0,9.0,0.0,1.0,"Amennn!!!!! @WomenLoveBrickz: Jei tavo merginai nepatinka ta kalė, tu su ta kale nebendrauji"
7924.0,3.0,2.0,1.0,0.0,0.0,"0,Amerika yra baltasis šiukšlynas, kaip ir visi amerikiečiai."
7925.0,3.0,0.0,1.0,2.0,2.0,"2,Amerikos kultūra prilipusi prie klozeto šono. Graffiti rašytojai Europoje gali sukurti geresnį meną be jokių žemo lygio šiukšlių sekso juokelių."
7926.0,3.0,0.0,3.0,0.0,0.0,"1,Amina ass... Petras tu tik dulkini kalę man nepatinka jos balsas"
7929.0,6.0,6.0,2.0,3.0,1.0,"1,1,Nuostabus penktadienis. Jau ne diena, kai prieš savaitgalį išpilamos naujienos. Dar vienas savaitgalis pažangai švęsti, mano bičiuliai keistuoliai!"
7932.0,3.0,0.0,3.0,0.0,1.0,"Ir aš negaliu būti žinomas dėl to, kad dulkinuosi su šiukšlių kalėmis."
7933.0,6.0,1.0,5.0,0.0,1.0," Ir aš jį laižau po to, kai tu jį išvalai , valgau putę kaip lesbietė, bet dulkinuosi kaip demonas &#128545;&#128166;"
7934.0,3.0,2.0,1.0,0.0,0.0,"0,Ir aš noriu pasakyti kažką SOOOOOO blogo šioms dviem pizdoms Twitter eh.."
7935.0,6.0,0.0,0.0,6.0,0.0,"1,Ir aš buvau kaip taip kalė"
7936.0,3.0,2.0,1.0,0.0,0.0,"0,Ir aš neabejotinai esu trejetuke geriausių mieste, bet jūs, negrai, mėgstate savo trap beat'us, todėl tikriausiai to nepripažinsite."
7946.0,6.0,1.0,5.0,0.0,1.0,"And don't come to my mf house honging ur damn horn. Išlipk iš automobilio & amp; paskambink mano skambučiu, kalė."
7948.0,6.0,0.0,6.0,0.0,1.0," Ir Gabby buvo pastoviai nueinantis juokdamasis, aš kaip kalė tikrai &#128548; , jei ji kada nors kris aplink mane aš įlipsiu į savo automobilį ir paliksiu ją ten."
7953.0,3.0,0.0,3.0,0.0,0.0,"1, O čia raudoname kampe stovi @John_Mayer_69, sveriantis 145lbs, pasaulio putės naikinimo čempionas Adam nobodyknowshisrace smith"
7954.0,3.0,0.0,3.0,0.0,1.0," Ir, tiesą sakant, aš esu socialinė prostitutė. Bendrauju su bet kuo ir su visais. Niekur nesakiau, kad dulkinu, čiulpiu ir gaudau."
7956.0,3.0,0.0,3.0,0.0,1.0," Ir aš nenorėjau pasirodyti kaip kalė, todėl paėmiau dar vieną smūgį, dabar manau, kad jaučiuosi per daug apsvaigęs."
7957.0,3.0,0.0,3.0,0.0,0.0,"1, Ir jei tu nesi prostitutė, išlipk iš mano spąstų!"
7958.0,3.0,0.0,3.0,0.0,0.0,"1,Ir jei tau kada nors prireiks peties, ant kurio galėtum verkti, manęs ten nebus, nes aš esu ant savo fuck that bitch shit."
7960.0,3.0,0.0,3.0,0.0,1.0,"Ir tai visada būna juodos kalės, kurios nuolat vėluoja be jokios priežasties. Negalėjau atsisakyti moterų nemokamai iki 12 & amp; 1 dolerio šūviai"
7961.0,6.0,0.0,1.0,5.0,2.0,Ir tai turi būti koks nors geto kvailys :/
7962.0,3.0,0.0,3.0,0.0,1.0,"Ir kaip ir aš, ta kalė pakrauta."
7963.0,3.0,0.0,3.0,0.0,1.0,Ir maža kalės užpakalis @_TriggaPlease_
7964.0,3.0,0.0,3.0,0.0,1.0,"Ir beprotiškos kalės, kurių gali paklausti Beavis, aš nieko negaunu butthead"
7965.0,3.0,0.0,3.0,0.0,0.0,"1,Ir mano kalytė gon' blast ir ji turi užpakalį kaip... http://t.co/yzJVcu77nF"
7968.0,3.0,0.0,0.0,0.0,3.0,"2,O dabar džihadistai giriasi masiniu sprogdinimu Sadro mieste Bagdade. #Irakas #puolimas"
7969.0,3.0,3.0,1.0,2.0,0.0,"1,O dabar lookin ass niggas ir lookin ass bitches bus 2014 m. terminai. Bus per daug vartojami & amp; piktnaudžiaujama visais šūdinais būdais"
7970.0,3.0,0.0,1.0,2.0,2.0,"2,Ir, žinoma, kažkoks niekšas #teabagger per radiją kaltina 19 žuvusių AZ ugniagesių #biggovernment. Oy vey. #tcot #p2 #teapartija"
7971.0,3.0,1.0,2.0,0.0,1.0,"Ir nepamirškite - visada būkite tuo, kuo gimėte būti. Neprivalai būti queer, kad ką nors pasiimtum iš šios žinutės. #NationalComingOutDay"
7973.0,3.0,0.0,3.0,0.0,1.0,"Ir kažkas iš mano klasės tiesiog sėdi priešais mane autobuse, todėl net negaliu paskambinti tėčiui ir suka"
7974.0,3.0,3.0,2.0,1.0,0.0,"0,0,O žydas @Deuterostomes vis dėlto palaikė mano tweet'ą. Lol. Neturiu daugiau laiko šitam šiukšlynui."
7980.0,3.0,0.0,3.0,0.0,1.0," Ir kai kalės bus kaip aš ir jis prieš pasaulį!, kalės net nežino, kad jūs visi kartu -_- niekas nekenčia."
7981.0,3.0,0.0,0.0,0.0,3.0,"2,O kaip manote, kur keliauja neparduoti daiktai iš taupymo parduotuvių? Į šiukšlyną. Pagalvokite apie visus puikius žaidimus, kurie šiuo metu yra šiukšlynuose :("
7982.0,3.0,0.0,3.0,0.0,0.0,"1, O tu kalė.. Net kai sakai, kad mane myli, tu esi kalė. Aš meldžiuosi, kad tu kaip Karolina sudužtum į griovį."
7983.0,3.0,1.0,2.0,0.0,1.0," O tu įvaikinta kalė? Man nerūpi, kokia Psichikos liga jie teigia, kad tave nužudys."
7987.0,3.0,0.0,3.0,0.0,0.0,"1,Angel nustok rting tą šūdiną kalę"
7989.0,3.0,2.0,1.0,0.0,0.0,"Ankles &#128128;&#128514;&#8220;@Saina_faal: &#8220;@martian_Mulah: Kepurinės kalės su ilgais pynimais yra pats blogiausias dalykas&#8221; pynimas, kuris liečia jų pelenų kulkšnis &#128567;&#8221;"
7990.0,3.0,0.0,3.0,0.0,0.0,"1,Annie... Tu beprotiška motušė &#128514;&#128514;&#128514;&#128514;"
7992.0,3.0,0.0,0.0,0.0,3.0,"2,Pikta rėkianti kaimynė užsirakino."
7993.0,3.0,0.0,3.0,0.0,0.0,"1,Dar viena bloga kalė, dulkink ją valandą, dar viena cigaretė, dar vienas riešutas, dar vienas dušas."
7994.0,3.0,0.0,3.0,0.0,0.0,"1, Dar vienas aukščiausias taškas buvo vengras, kuris vadino mane cheat fuck ir cheat pussy už tai, kad man gerai sekėsi."
7995.0,3.0,1.0,1.0,2.0,0.0,"1,Dar vienas ilgas rytas smh... Ačiū Dievui, kad čia yra nicca, kad pamatytų, jog tai tikras šūdas."
7996.0,3.0,0.0,0.0,0.0,3.0,"2, Dar vienas svarbus įvykis džihadistų gretose: Al Maqdisi, užkietėjęs džihadistų teoretikas, specialiai prašo paleisti pagalbos darbuotojus&#8217"
7997.0,6.0,0.0,6.0,0.0,0.0,"1, Dar viena negrų šutvė - dar viena negrų problema."
8000.0,3.0,0.0,3.0,0.0,1.0,"Bet kuriai kalytei, kuri penktadienį pasirodys atrodanti kaip kalė iš ringo, smogsiu tiesiai į veidą."
8002.0,3.0,1.0,1.0,2.0,0.0,"1, Bet kuris vyras, net galvojantis apie plastinę operaciją, yra gėjus, gėjus, gėjus, įsivaizduokit, kaip jūs sakote: Aš gausiu daugiau merginų nei jūs, kai pasidarysiu šias naujas lūpas. &#128514;&#128514;&#128514;"
8004.0,3.0,0.0,3.0,0.0,1.0,"Bet kuris žmogus, kuris dėl bet kokios priežasties viešai skelbia kieno nors kito reikalus, yra šunsnukis."
8007.0,3.0,0.0,0.0,0.0,3.0,"2, Bet koks ZOG sprendimas, kuris nesusijęs su demografija - tik su įstatymais - nėra sprendimas."
8011.0,3.0,0.0,0.0,2.0,1.0,"1, Kas nors nori pasidalyti savo mintimis apie savo juodraštį? Tiesiog juokauju. UŽČIAUPKITE SAVO BJAURIĄ PRAKEIKTĄ BURNĄ, JŪS, GRUDAI."
8012.0,3.0,3.0,3.0,0.0,0.0,"0,0,Visi, kurie atvyko į JAV kaip samdomi tarnai, yra baltosios šiukšlės."
8015.0,3.0,0.0,3.0,0.0,1.0," Iš anksto atsiprašau už savo veiksmus, esu didžiausia kalė, kai mokausi &#128522;&#128299;"
8016.0,3.0,0.0,0.0,3.0,2.0," Apolonia Gardner iš Imperial, Kalifornija, neteisingai rašo phalarope - paukštį, panašų į smilginį strazdą. Baisioji šva! #spellingbee"
8017.0,3.0,0.0,0.0,0.0,3.0,"2, Akivaizdu, kad per savo gimtadienį gavau chunky. Blogiausia visų laikų gimtadienio dovana. Lol."
8018.0,3.0,0.0,1.0,2.0,2.0,"2 Matyt, aš esu garbėtroška. Pfft. Tarsi tai būtų blogai."
8019.0,3.0,3.0,1.0,2.0,0.0,"1,0,1,Matyt, nenorėdamas prekiauti savo Nitro M4 CSGO, esi kolosalus pideras."
8020.0,3.0,0.0,3.0,0.0,1.0," Matyt, šiais laikais pasakyti kam nors ką nors gražaus reiškia, kad bandai jam įkišti savo pokerį. Susitaikykite su savimi, kalės."
8021.0,3.0,0.0,0.0,0.0,3.0,"2,Apple reikia pridėti spalvotų emodži."
8022.0,3.0,0.0,3.0,0.0,0.0,"1, Obuolių padažas, kalė."
8023.0,3.0,0.0,0.0,0.0,3.0,"2,Atitinkamai šis vaikinas ant veido nešioja WV geltoną Rick James. @BarkingCarnival http://t.co/SGb9rYvdmb"
8024.0,3.0,0.0,3.0,0.0,0.0,"1,Ar augintinė jūrų kiaulytė netrukus mirs, tai šitas šūdinas smūgis :/"
8025.0,3.0,0.0,0.0,0.0,3.0,"2,Are vargšė jūrų kiaulytė mirė :("
8026.0,3.0,0.0,3.0,0.0,0.0,"1,Ar jūs, nigguhs, sakote, kad norite Donaldo Trumpo prezidento poste? Tas nigguh nesupranta tikrų amerikiečių kovų &#128514;"
8027.0,3.0,0.0,3.0,0.0,1.0,"Ar tu esi vienišas, bet tavo pizda turi santykius?"
8028.0,3.0,0.0,0.0,0.0,3.0,"2, Ar pavargote nuo mock drafts? Tiesiog padarykime tai: Jei Clowney nebus 1-asis pasirinkimas, kas mano, kad 1-asis raundas taps chaosu? #ShowOfHands"
8029.0,3.0,1.0,0.0,2.0,2.0,"2,Ar šie mažieji pasienio šuolininkai neturėtų būti mokykloje"
8030.0,3.0,0.0,2.0,1.0,1.0,"1,Argumentas, kad susitaikytumėte. Ne tam, kad išsiskirti & amp; vėl susitikti, tai mano akimis žiūrint, yra atsilikimas"
8031.0,3.0,0.0,3.0,0.0,0.0,"1,Ginčytis dėl kalės su priklijuotu užpakaliu"
8032.0,3.0,0.0,3.0,0.0,1.0,"Arodas mėgsta negražias kales, kurios mėgsta dulkintis"
8034.0,3.0,0.0,2.0,1.0,1.0,"1,Arturo nuolat mane vadina getu &#128532;"
8035.0,3.0,0.0,1.0,2.0,2.0," Kai Chanice tai sako, suprantu, kad meškėnai pereina nuo Moet prie Belaire. Visi jūs jaučiatės tokie prašmatnūs su 30 dolerių kainuojančiu šampanu, eh."
8036.0,3.0,0.0,3.0,0.0,0.0,"1, Kaip jau rašiau anksčiau, bet kuris vyras, liepęs man eiti į virtuvę šį sezoną, galėtų pasakyti savo mamai, kad tėvas tikriausiai neišeitų...kalė"
8037.0,6.0,0.0,6.0,0.0,1.0," Kaip mergina aš NIEKADA nesiartinu prie savo vaikinų draugų, nes jie gali man sakyti viena, o šitoms kalėms - kita."
8038.0,9.0,0.0,9.0,0.0,1.0," Būdama mergina, turi susitaikyti su tuo, kad prostitutės bus jam į akis. Bet kaip vaikinas, jis geriau tegul leidžia joms žinoti, kas vyksta."
8039.0,3.0,0.0,3.0,0.0,0.0,"1,Kaip vyras... Jaučiuosi kaip tu kalė, jei gyveni iš moters . Havin her buy all yo shit fucc that never be dependent on someone"
8040.0,3.0,2.0,0.0,1.0,0.0,"0,Kaip visada Eli atrodo kaip kvailas šienpjovys."
8045.0,3.0,0.0,0.0,3.0,2.0,"Kai tik demokratas gauna progą ? politinis įsilaužėlis #foxnews eina į reklamą, tada grįžta su Boltonu LMAO #teabaggers #benghazi"
8046.0,3.0,0.0,3.0,0.0,0.0,"1,Kai tik kalė galvoja, kad šūdas saldus.... Give em wat they were asking for!"
8048.0,3.0,2.0,1.0,0.0,0.0,"Vos tik mes palikome Iraką, visos šios rankšluosčių galvos mano, kad gali įsiveržti ir perimti tai, ką mes taip sunkiai kūrėme. Mane tai siutina."
8049.0,3.0,0.0,3.0,0.0,0.0,"1,Aša mano galvoje pasigirdo balselis, kuris liepė man dulkintis su tomis šutvėmis. Tai nebuvo Kendra &#128524;"
8051.0,3.0,0.0,3.0,0.0,0.0,"1,2014 m. paklausk kalės, ar ji mieliau turėtų Jėzų nei sidabrą ir auksą, galiu lažintis, kad ji meluos."
8053.0,3.0,0.0,1.0,2.0,2.0,"2,Paklauskite gubernatoriaus, kaip mes turime už tai sumokėti? Tipiškas #teabagger mentalitetas. Valdžia yra blogis, kol mums jos nereikia LOL #morningjoe"
8054.0,3.0,0.0,3.0,0.0,1.0,"Paklausk tos kalės, kada ji leis juodaodžiui negrui susprogdinti tą užpakalį"
8056.0,3.0,0.0,3.0,0.0,1.0," At 6'0? Sėkmės Nh nh RT @UnnagroundKing: I'm 6'0, 150. Vienai iš jūsų, kalės, geriau daugintis su manimi. Galiu jums duoti atletą."
8057.0,3.0,0.0,3.0,0.0,1.0,"Dunkin donuts ir kiekvieną kartą, kai kas nors įeidavo, šaukdavau arba ratchet, arba hoe, todėl mus su broliu išvarė &#128514;&#128514;&#128514;&#128514;"
8058.0,3.0,0.0,0.0,0.0,3.0,"2,Kai turiu priimti sunkų gyvenimo sprendimą. Ledo juodos spalvos permatomas padas ar vientisas juodas mano KD VI padas. Blk arba oranžinė oro pagalvė"
8059.0,3.0,0.0,0.0,0.0,3.0,"2,Prie visų mano Ritz krekerių. Nebežinau, ką su savimi daryti."
8062.0,6.0,0.0,6.0,0.0,1.0,"MLK eisenoje bandau susirasti vyrą, kalė, mes matome U"
8063.0,3.0,0.0,3.0,0.0,1.0,Meksikietiškoje skalbykloje ir ten pilna žmonių.
8064.0,3.0,0.0,3.0,0.0,1.0," Prie baro Downey su mano dėde, šis negras išblyškęs, tikėkimės, kad jis mūsų nesudrausmins lmao"
8065.0,3.0,0.0,3.0,0.0,0.0,"1,Pas gydytojus su Sam, ji yra tokia putlutė, kad jai į nosį reikėjo įkišti vatos tamponą ir ji vos nepradėjo verkti -_- @SamRomero95"
8066.0,3.0,0.0,3.0,0.0,1.0,"Galų gale senjorai vis dar myli tą jauną, šviežią putytę iš vakarų byla uždaryta"
8067.0,6.0,0.0,0.0,0.0,6.0,"2, Tokiu tempu sirgčiau už siaubingus Niujorko Yankees, o ne už Sent Luiso Cardinals."
8068.0,3.0,0.0,0.0,0.0,3.0,"2, Darbe, bet norėčiau plaukioti savo 15 pėdų ilgio, Walmart parduodamame raudonplaukių baseine, kurio mano vyras tikriausiai nevalė nuo praėjusio savaitgalio."
8069.0,3.0,0.0,0.0,0.0,3.0,"2,Ateina imtuvai labai greitai ar perdavimų padengimas yra šiukšlynas?"
